Time,IST Cap (pF),Vaisala Cap(pF),New IST Cap (pF),Open (Reference) (pF)
12:01:13,188.54401891021521,246.8396964916666,,169.4654229068843
12:01:14,188.3954777759705,246.7876625715144,,169.39884168339918
12:01:15,188.40069325794906,246.71373497473306,,169.47509288113685
12:01:16,188.4480531738252,246.6589109003169,,169.4410064020814
12:01:17,188.35868808764442,246.6103167346335,,169.36243299948305
12:01:18,188.50817216800885,246.55349823260718,,169.53165778447698
12:01:19,188.45590029598245,246.52964523493378,,169.35746272456086
12:01:20,188.38192674862904,246.4987275576311,,169.47432205573048
12:01:21,188.33241633622654,246.45528053484477,,169.41123731757003
12:01:22,188.26446368479768,246.403060988274,,169.3423432334193
12:01:23,188.23214164062412,246.34772638701207,,169.30672243871058
12:01:24,188.2570797431282,246.29529547915038,,169.30791194983905
12:01:25,188.26228947907018,246.24938613871987,,169.29094510936613
12:01:26,188.56252180237314,246.2215889953388,,169.43711846445856
12:01:27,188.47003456913487,246.23999717314456,,169.43865961291252
12:01:28,188.41818929103832,246.24453817441096,,169.46153412885633
12:01:29,188.3875523006614,246.2457041274351,,169.4088911468328
12:01:30,188.37745112445012,246.24343359497428,,169.34430305323426
12:01:31,188.23648904525513,246.2337995227806,,169.288986215742
12:01:32,188.13149623130334,246.1918334736836,,169.23058483125973
12:01:34,188.0602119010536,246.1360180785999,,169.2077920141035
12:01:35,188.00865844200402,246.07887297320133,,169.18392042741735
12:01:36,187.99948832436598,246.0225444404823,,169.185073696866
12:01:37,188.01168800330387,245.9681343708808,,169.17962198153995
12:01:38,188.03011258791375,245.92856361156558,,169.19657208864453
12:01:39,188.01701038290844,245.89402357328473,,169.1780843658858
12:01:40,188.00088017403257,245.86181725799065,,169.17231849387431
12:01:41,188.19449777528948,245.83071906589007,,169.23918577178128
12:01:42,188.36299882178534,245.83665665074082,,169.3961106248781
12:01:43,188.40775709064047,245.88416507472616,,169.33149484629286
12:01:44,188.3384911901571,245.92544001095385,,169.26422313545464
12:01:45,188.4190518345746,245.9492053703683,,169.32684085782932
12:01:46,188.23776048450756,245.96960467596747,,169.35707771239495
12:01:47,188.79177217288446,245.97836551707422,,169.55023855760552
12:01:48,188.75268364074515,246.05705026702643,,169.65136447376065
12:01:49,188.64063401434382,246.15024613469942,,169.55679514433254
12:01:50,188.51076167028884,246.2037350350477,,169.39572548091334
12:01:51,188.3669401939289,246.21453307447916,,169.3399984936995
12:01:52,188.32273001498245,246.19637314270267,,169.40041732412786
12:01:53,188.63314564374895,246.19637314270267,,169.7056653188584
12:01:54,188.57033495240645,246.23999717314456,,169.68821740894268
12:01:55,188.92770855242168,246.27436462881997,,169.79298038402402
12:01:56,188.7187947734618,246.3506124148228,,169.74137697572976
12:01:57,188.5054594133242,246.3869070082254,,169.6176808667057
12:01:58,188.4379471312824,246.39200486078403,,169.52082625260874
12:01:59,188.42829374416385,246.3786770741338,,169.48125967371524
12:02:00,188.42784190166412,246.3650433146422,,169.46847096161613
12:02:01,188.42307711605807,246.3545424065832,,169.45263598722497
12:02:02,188.36780238557546,246.34318253111545,,169.43592759141816
12:02:03,188.26228947907018,246.3137119234669,,169.35746272456086
12:02:04,188.19970491363452,246.26890217732904,,169.2959124563324
12:02:05,188.15383213024373,246.2193187964029,,169.22600492315726
12:02:06,188.1003965318486,246.16465943204585,,169.2225089352319
12:02:07,188.105271996037,246.11228695423202,,169.22680901570422
12:02:08,188.8049554480741,246.08083470697437,,169.4654229068843
12:02:09,188.99981684479795,246.1490808595873,,169.64245137662877
12:02:10,188.9258527625489,246.26073952673687,,169.77987531572546
