Time,IST Cap (pF),Vaisala Cap(pF),New IST Cap (pF),Open (Reference) (pF)
12:03:44,188.76540976450804,246.50893036277998,,169.5831655793475
12:03:45,188.5830837660692,246.53702208096246,,169.41620995994933
12:03:46,188.4914033496195,246.51716682418123,,169.33072500037048
12:03:47,188.33024095325135,246.47770931724904,,169.27933216530613
12:03:48,188.15862769506666,246.41786507974734,,169.24061932561654
12:03:49,188.13452876220236,246.34238429914316,,169.2376123800018
12:03:50,188.15071716071853,246.27461013652538,,169.2376123800018
12:03:51,188.18006652135756,246.21821438665154,,169.24061932561654
12:03:52,188.16608782699402,246.17570026069342,,169.24334662466444
12:03:53,188.09867582503765,246.13350376592095,,169.19356631684767
12:03:54,188.1035512223262,246.08420649170588,,169.2112875459785
12:03:55,188.41818929103832,246.05478234331162,,169.37520971021368
12:03:56,188.3660369518865,246.0760530219999,,169.4278369922864
12:03:57,188.47348620296492,246.08420649170588,,169.4445441913342
12:03:58,188.93818396802902,246.1360180785999,,169.75539082260994
12:03:59,189.01434250134773,246.26834980471233,,169.81209612627597
12:04:00,188.92280107865548,246.369035063993,,169.7495251667564
12:04:01,189.1879958907389,246.46462036811388,,170.03870873003697
12:04:02,188.99589685510722,246.59838568003892,,169.81325582478536
