Time,IST Cap (pF),Vaisala Cap(pF),New IST Cap (pF),E+E Humidity,E+E Cap (pF)
11:11:49,Infinity,Infinity,Infinity,54.32,Infinity
11:11:50,Infinity,Infinity,Infinity,54.33,Infinity
11:11:51,Infinity,Infinity,Infinity,54.37,Infinity
11:11:52,Infinity,Infinity,Infinity,54.39,Infinity
11:11:53,Infinity,Infinity,Infinity,54.38,Infinity
11:11:54,Infinity,Infinity,Infinity,54.4,Infinity
11:11:55,Infinity,Infinity,Infinity,54.42,Infinity
11:11:56,Infinity,Infinity,Infinity,54.4,Infinity
11:11:57,Infinity,Infinity,Infinity,54.39,Infinity
11:11:58,Infinity,Infinity,Infinity,54.4,Infinity
11:11:59,Infinity,Infinity,Infinity,54.43,Infinity
11:12:00,Infinity,Infinity,Infinity,54.42,Infinity
11:12:01,Infinity,Infinity,Infinity,54.39,Infinity
11:12:02,Infinity,Infinity,Infinity,54.39,Infinity
11:12:03,Infinity,Infinity,Infinity,54.39,Infinity
11:12:04,Infinity,Infinity,Infinity,54.4,Infinity
11:12:05,Infinity,Infinity,Infinity,54.39,Infinity
11:12:06,Infinity,Infinity,Infinity,54.39,Infinity
11:12:07,Infinity,Infinity,Infinity,54.39,Infinity
11:12:08,Infinity,Infinity,Infinity,54.37,Infinity
11:12:09,Infinity,Infinity,Infinity,54.36,Infinity
11:12:10,Infinity,Infinity,Infinity,54.35,Infinity
11:12:11,Infinity,Infinity,Infinity,54.33,Infinity
11:12:12,Infinity,Infinity,Infinity,54.35,Infinity
11:12:13,Infinity,Infinity,Infinity,54.39,Infinity
11:12:14,Infinity,Infinity,Infinity,54.36,Infinity
11:12:15,Infinity,Infinity,Infinity,54.32,Infinity
11:12:16,Infinity,Infinity,Infinity,54.32,Infinity
11:12:17,Infinity,Infinity,Infinity,54.3,Infinity
11:12:18,Infinity,Infinity,Infinity,54.28,Infinity
11:12:19,Infinity,Infinity,Infinity,54.28,Infinity
11:12:20,Infinity,Infinity,Infinity,54.29,Infinity
11:12:21,Infinity,Infinity,Infinity,54.29,Infinity
11:12:22,Infinity,Infinity,Infinity,54.31,Infinity
11:12:23,Infinity,Infinity,Infinity,54.31,Infinity
11:12:24,Infinity,Infinity,Infinity,54.32,Infinity
11:12:25,Infinity,Infinity,Infinity,54.35,Infinity
11:12:26,Infinity,Infinity,Infinity,54.36,Infinity
11:12:27,Infinity,Infinity,Infinity,54.38,Infinity
11:12:28,Infinity,Infinity,Infinity,54.39,Infinity
11:12:29,Infinity,Infinity,Infinity,54.4,Infinity
11:12:30,Infinity,Infinity,Infinity,54.39,Infinity
11:12:31,Infinity,Infinity,Infinity,54.4,Infinity
11:12:32,Infinity,Infinity,Infinity,54.41,Infinity
11:12:33,Infinity,Infinity,Infinity,54.41,Infinity
11:12:34,Infinity,Infinity,Infinity,54.39,Infinity
11:12:35,Infinity,Infinity,Infinity,54.4,Infinity
11:12:36,Infinity,Infinity,Infinity,54.41,Infinity
11:12:37,Infinity,Infinity,Infinity,54.4,Infinity
11:12:38,Infinity,Infinity,Infinity,54.39,Infinity
11:12:39,Infinity,Infinity,Infinity,54.4,Infinity
11:12:40,Infinity,Infinity,Infinity,54.41,Infinity
11:12:41,Infinity,Infinity,Infinity,54.41,Infinity
11:12:42,Infinity,Infinity,Infinity,54.4,Infinity
11:12:43,Infinity,Infinity,Infinity,54.41,Infinity
11:12:44,Infinity,Infinity,Infinity,54.4,Infinity
11:12:45,Infinity,Infinity,Infinity,54.44,Infinity
11:12:46,Infinity,Infinity,Infinity,54.46,Infinity
11:12:47,Infinity,Infinity,Infinity,54.45,Infinity
11:12:48,Infinity,Infinity,Infinity,54.45,Infinity
11:12:49,Infinity,Infinity,Infinity,54.46,Infinity
11:12:50,Infinity,Infinity,Infinity,54.45,Infinity
11:12:51,Infinity,Infinity,Infinity,54.44,Infinity
11:12:52,Infinity,Infinity,Infinity,54.44,Infinity
11:12:53,Infinity,Infinity,Infinity,54.44,Infinity
11:12:54,Infinity,Infinity,Infinity,54.46,Infinity
11:12:55,Infinity,Infinity,Infinity,54.48,Infinity
11:12:56,Infinity,Infinity,Infinity,54.48,Infinity
11:12:57,Infinity,Infinity,Infinity,54.49,Infinity
11:12:58,Infinity,Infinity,Infinity,54.57,Infinity
11:12:59,Infinity,Infinity,Infinity,54.67,Infinity
11:13:00,Infinity,Infinity,Infinity,54.74,Infinity
11:13:01,Infinity,Infinity,Infinity,54.77,Infinity
11:13:02,Infinity,Infinity,Infinity,54.76,Infinity
11:13:03,Infinity,Infinity,Infinity,54.77,Infinity
11:13:04,Infinity,Infinity,Infinity,54.76,Infinity
11:13:05,Infinity,Infinity,Infinity,54.74,Infinity
11:13:06,Infinity,Infinity,Infinity,54.7,Infinity
11:13:07,Infinity,Infinity,Infinity,54.68,Infinity
11:13:08,Infinity,Infinity,Infinity,54.69,Infinity
11:13:09,Infinity,Infinity,Infinity,54.74,Infinity
11:13:10,Infinity,Infinity,Infinity,54.79,Infinity
11:13:11,Infinity,Infinity,Infinity,54.87,Infinity
11:13:12,Infinity,Infinity,Infinity,54.92,Infinity
11:13:13,Infinity,Infinity,Infinity,54.94,Infinity
11:13:14,Infinity,Infinity,Infinity,54.94,Infinity
11:13:15,Infinity,Infinity,Infinity,54.88,Infinity
11:13:16,Infinity,Infinity,Infinity,54.85,Infinity
11:13:17,Infinity,Infinity,Infinity,54.82,Infinity
11:13:18,Infinity,Infinity,Infinity,54.81,Infinity
11:13:19,Infinity,Infinity,Infinity,54.81,Infinity
11:13:20,Infinity,Infinity,Infinity,54.82,Infinity
11:13:21,Infinity,Infinity,Infinity,54.8,Infinity
11:13:22,Infinity,Infinity,Infinity,54.76,Infinity
11:13:23,Infinity,Infinity,Infinity,54.73,Infinity
11:13:24,Infinity,Infinity,Infinity,54.7,Infinity
11:13:25,Infinity,Infinity,Infinity,54.69,Infinity
11:13:26,Infinity,Infinity,Infinity,54.68,Infinity
11:13:27,Infinity,Infinity,Infinity,54.68,Infinity
11:13:28,Infinity,Infinity,Infinity,54.67,Infinity
11:13:29,Infinity,Infinity,Infinity,54.64,Infinity
11:13:30,Infinity,Infinity,Infinity,54.62,Infinity
11:13:31,Infinity,Infinity,Infinity,54.63,Infinity
11:13:32,Infinity,Infinity,Infinity,54.58,Infinity
11:13:33,Infinity,Infinity,Infinity,54.58,Infinity
11:13:34,Infinity,Infinity,Infinity,54.56,Infinity
11:13:35,Infinity,Infinity,Infinity,54.56,Infinity
11:13:36,Infinity,Infinity,Infinity,54.57,Infinity
11:13:37,Infinity,Infinity,Infinity,54.56,Infinity
11:13:38,Infinity,Infinity,Infinity,54.54,Infinity
11:13:39,Infinity,Infinity,Infinity,54.53,Infinity
11:13:40,Infinity,Infinity,Infinity,54.53,Infinity
11:13:41,Infinity,Infinity,Infinity,54.54,Infinity
11:13:42,Infinity,Infinity,Infinity,54.54,Infinity
11:13:43,Infinity,Infinity,Infinity,54.57,Infinity
11:13:44,Infinity,Infinity,Infinity,54.59,Infinity
11:13:45,Infinity,Infinity,Infinity,54.58,Infinity
11:13:46,Infinity,Infinity,Infinity,54.6,Infinity
11:13:47,Infinity,Infinity,Infinity,54.6,Infinity
11:13:48,Infinity,Infinity,Infinity,54.6,Infinity
11:13:49,Infinity,Infinity,Infinity,54.62,Infinity
11:13:50,Infinity,Infinity,Infinity,54.63,Infinity
11:13:51,Infinity,Infinity,Infinity,54.63,Infinity
11:13:52,Infinity,Infinity,Infinity,54.63,Infinity
11:13:53,Infinity,Infinity,Infinity,54.64,Infinity
11:13:54,Infinity,Infinity,Infinity,54.65,Infinity
11:13:55,Infinity,Infinity,Infinity,54.62,Infinity
11:13:56,Infinity,Infinity,Infinity,54.64,Infinity
11:13:57,Infinity,Infinity,Infinity,54.63,Infinity
11:13:58,Infinity,Infinity,Infinity,54.6,Infinity
11:13:59,Infinity,Infinity,Infinity,54.61,Infinity
11:14:00,Infinity,Infinity,Infinity,54.61,Infinity
11:14:01,Infinity,Infinity,Infinity,54.6,Infinity
11:14:02,Infinity,Infinity,Infinity,54.62,Infinity
11:14:03,Infinity,Infinity,Infinity,54.59,Infinity
11:14:04,Infinity,Infinity,Infinity,54.58,Infinity
11:14:05,Infinity,Infinity,Infinity,54.59,Infinity
11:14:06,Infinity,Infinity,Infinity,54.59,Infinity
11:14:07,Infinity,Infinity,Infinity,54.6,Infinity
11:14:08,Infinity,Infinity,Infinity,54.57,Infinity
11:14:09,Infinity,Infinity,Infinity,54.58,Infinity
11:14:10,Infinity,Infinity,Infinity,54.58,Infinity
11:14:11,Infinity,Infinity,Infinity,54.57,Infinity
11:14:12,Infinity,Infinity,Infinity,54.57,Infinity
11:14:13,Infinity,Infinity,Infinity,54.58,Infinity
11:14:14,Infinity,Infinity,Infinity,54.57,Infinity
11:14:15,Infinity,Infinity,Infinity,54.55,Infinity
11:14:16,Infinity,Infinity,Infinity,54.54,Infinity
11:14:17,Infinity,Infinity,Infinity,54.54,Infinity
11:14:18,Infinity,Infinity,Infinity,54.56,Infinity
11:14:20,Infinity,Infinity,Infinity,54.56,Infinity
11:14:21,Infinity,Infinity,Infinity,54.6,Infinity
11:14:22,Infinity,Infinity,Infinity,54.75,Infinity
11:14:23,Infinity,Infinity,Infinity,54.77,Infinity
11:14:24,Infinity,Infinity,Infinity,54.81,Infinity
11:14:25,Infinity,Infinity,Infinity,54.84,Infinity
11:14:26,Infinity,Infinity,Infinity,54.84,Infinity
11:14:27,Infinity,Infinity,Infinity,54.87,Infinity
11:14:28,Infinity,Infinity,Infinity,54.86,Infinity
11:14:29,Infinity,Infinity,Infinity,54.87,Infinity
11:14:30,Infinity,Infinity,Infinity,54.87,Infinity
11:14:31,Infinity,Infinity,Infinity,54.87,Infinity
11:14:32,Infinity,Infinity,Infinity,56.23,Infinity
11:14:33,Infinity,Infinity,Infinity,59.48,Infinity
11:14:34,Infinity,Infinity,Infinity,63.93,Infinity
11:14:35,Infinity,Infinity,Infinity,67.59,Infinity
11:14:36,Infinity,Infinity,Infinity,69.31,Infinity
11:14:37,Infinity,Infinity,Infinity,69.31,Infinity
11:14:38,Infinity,Infinity,Infinity,69.31,Infinity
11:14:39,Infinity,Infinity,Infinity,67.3,Infinity
11:14:40,Infinity,Infinity,Infinity,68.75,Infinity
11:14:41,Infinity,Infinity,Infinity,68.81,Infinity
11:14:42,Infinity,Infinity,Infinity,68.65,Infinity
11:14:43,Infinity,Infinity,Infinity,68.65,Infinity
11:14:44,Infinity,Infinity,Infinity,67.69,Infinity
11:14:45,Infinity,Infinity,Infinity,67.02,Infinity
11:14:46,Infinity,Infinity,Infinity,66.4,Infinity
11:14:47,Infinity,Infinity,Infinity,65.21,Infinity
11:14:48,Infinity,Infinity,Infinity,64.15,Infinity
11:14:49,Infinity,Infinity,Infinity,64.24,Infinity
11:14:50,Infinity,Infinity,Infinity,65.97,Infinity
11:14:51,Infinity,Infinity,Infinity,66.42,Infinity
11:14:52,Infinity,Infinity,Infinity,65.86,Infinity
11:14:53,Infinity,Infinity,Infinity,65.65,Infinity
11:14:54,Infinity,Infinity,Infinity,64.69,Infinity
11:14:55,Infinity,Infinity,Infinity,63.75,Infinity
11:14:56,Infinity,Infinity,Infinity,64.05,Infinity
11:14:57,Infinity,Infinity,Infinity,64.59,Infinity
11:14:58,Infinity,Infinity,Infinity,64.63,Infinity
11:14:59,Infinity,Infinity,Infinity,64.69,Infinity
11:15:00,Infinity,Infinity,Infinity,64.64,Infinity
11:15:01,Infinity,Infinity,Infinity,63.8,Infinity
11:15:02,Infinity,Infinity,Infinity,63.37,Infinity
11:15:03,Infinity,Infinity,Infinity,63.12,Infinity
11:15:04,Infinity,Infinity,Infinity,62.65,Infinity
11:15:05,Infinity,Infinity,Infinity,61.96,Infinity
11:15:06,Infinity,Infinity,Infinity,61.1,Infinity
11:15:07,Infinity,Infinity,Infinity,60.25,Infinity
11:15:08,Infinity,Infinity,Infinity,59.76,Infinity
11:15:09,Infinity,Infinity,Infinity,59.5,Infinity
11:15:10,Infinity,Infinity,Infinity,59.55,Infinity
11:15:11,Infinity,Infinity,Infinity,59.56,Infinity
11:15:12,Infinity,Infinity,Infinity,59.92,Infinity
