,Air.Temp.,Air.Temp1,Air.Temp2
10/06/2020 05:14:00,32.18068,32.14701,32.13763
10/06/2020 05:15:00,32.20074,32.14705,32.1722
10/06/2020 05:16:00,32.19563,32.16903,32.14237
10/06/2020 05:17:00,32.16466,32.17659,32.14062
10/06/2020 05:18:00,32.13504,32.14748,32.1236
10/06/2020 05:19:00,32.11808,32.16717,32.10931
10/06/2020 05:20:00,32.08961,32.11393,32.11078
10/06/2020 05:21:00,32.05799,32.12488,32.0518
10/06/2020 05:22:00,32.01383,32.09506,32.03692
10/06/2020 05:23:00,31.98418,32.09203,32.0537
10/06/2020 05:24:00,31.97171,32.07728,32.02046
10/06/2020 05:25:00,31.95574,32.0357,32.00687
10/06/2020 05:26:00,31.96226,31.99307,31.97433
10/06/2020 05:27:00,31.96674,31.99293,31.96452
10/06/2020 05:28:00,31.96618,31.99318,31.9512
10/06/2020 05:29:00,31.95318,31.99262,31.9272
10/06/2020 05:30:00,31.94508,31.99285,31.90699
10/06/2020 05:31:00,31.931,31.9926,31.95151
10/06/2020 05:32:00,31.91443,31.99261,31.95076
10/06/2020 05:33:00,31.89906,31.9924,31.9506
10/06/2020 05:34:00,31.87788,31.99235,31.92121
10/06/2020 05:35:00,31.87686,31.91463,31.8361
10/06/2020 05:36:00,31.86731,31.91695,31.90151
10/06/2020 05:37:00,31.85449,31.89589,31.87266
10/06/2020 05:38:00,31.85757,31.91496,31.83761
10/06/2020 05:39:00,31.85103,31.89599,31.81875
10/06/2020 05:40:00,31.8507,31.8912,31.80536
10/06/2020 05:41:00,31.84699,31.89153,31.83938
10/06/2020 05:42:00,31.84023,31.88259,31.80167
10/06/2020 05:43:00,31.84768,31.89108,31.79122
10/06/2020 05:44:00,31.8871,31.85807,31.87902
10/06/2020 05:45:00,31.95362,31.89115,31.91315
10/06/2020 05:46:00,31.99085,31.89095,31.90265
10/06/2020 05:47:00,31.9986,31.95865,31.94377
10/06/2020 05:48:00,32.00676,31.94649,31.84923
10/06/2020 05:49:00,32.0292,31.97722,31.84811
10/06/2020 05:50:00,32.05888,31.99194,31.90139
10/06/2020 05:51:00,32.03822,31.99198,31.97198
10/06/2020 05:52:00,32.03169,31.99182,31.84533
10/06/2020 05:53:00,32.04244,31.9919,31.90224
10/06/2020 05:54:00,32.05075,31.99364,31.67859
10/06/2020 05:55:00,32.0492,31.9927,31.69412
10/06/2020 05:56:00,32.03707,31.99279,32.03383
10/06/2020 05:57:00,32.0118,32.01098,31.94267
10/06/2020 05:58:00,32.02921,31.99301,31.93227
10/06/2020 05:59:00,32.04977,31.99287,31.90512
10/06/2020 06:00:00,32.02973,31.99464,31.90835
10/06/2020 06:01:00,32.01018,31.99289,31.9019
10/06/2020 06:02:00,32.0038,32.01605,31.8261
10/06/2020 06:03:00,31.99136,32.01234,31.84313
10/06/2020 06:04:00,32.03013,32.00737,31.80752
10/06/2020 06:05:00,32.06504,31.99421,31.8019
10/06/2020 06:06:00,32.08443,32.02348,31.84005
10/06/2020 06:07:00,32.11637,32.07595,31.89789
10/06/2020 06:08:00,32.13811,32.07402,31.90863
10/06/2020 06:09:00,32.16827,32.09414,31.90725
10/06/2020 06:10:00,32.15907,32.10055,31.92499
10/06/2020 06:11:00,32.18723,32.12902,31.9585
10/06/2020 06:12:00,32.21215,32.16966,31.97498
10/06/2020 06:13:00,32.25723,32.18914,32.00283
10/06/2020 06:14:00,32.26651,32.19082,32.006
10/06/2020 06:15:00,32.27391,32.21308,32.01164
10/06/2020 06:16:00,32.29353,32.25664,32.07252
10/06/2020 06:17:00,32.33928,32.30583,32.10876
10/06/2020 06:18:00,32.39642,32.38936,32.12411
10/06/2020 06:19:00,32.43794,32.44176,32.19597
10/06/2020 06:20:00,32.47943,32.48347,32.20876
10/06/2020 06:21:00,32.56307,32.48733,32.25492
10/06/2020 06:22:00,32.6447,32.57536,32.34114
10/06/2020 06:23:00,32.71498,32.64907,32.40727
10/06/2020 06:24:00,32.68893,32.71008,32.46843
10/06/2020 06:25:00,32.61161,32.69047,32.42342
10/06/2020 06:26:00,32.58845,32.68513,32.4249
10/06/2020 06:27:00,32.59001,32.6711,32.40638
10/06/2020 06:28:00,32.5906,32.6711,32.40733
10/06/2020 06:29:00,32.60197,32.65695,32.40691
10/06/2020 06:30:00,32.59887,32.64833,32.40428
10/06/2020 06:31:00,32.59957,32.66985,32.40712
10/06/2020 06:32:00,32.60591,32.62086,32.39753
10/06/2020 06:33:00,32.64502,32.6597,32.40997
10/06/2020 06:34:00,32.66094,32.68769,32.40821
10/06/2020 06:35:00,32.66765,32.6873,32.40777
10/06/2020 06:36:00,32.68363,32.68467,32.40706
10/06/2020 06:37:00,32.69467,32.68818,32.40709
10/06/2020 06:38:00,32.68505,32.68827,32.42414
10/06/2020 06:39:00,32.72004,32.69213,32.42751
10/06/2020 06:40:00,32.76189,32.75183,32.45338
10/06/2020 06:41:00,32.79068,32.78916,32.487
10/06/2020 06:42:00,32.83393,32.79283,32.51014
10/06/2020 06:43:00,32.88434,32.8421,32.54741
10/06/2020 06:44:00,32.94289,32.89428,32.61279
10/06/2020 06:45:00,32.99498,32.9484,32.65598
10/06/2020 06:46:00,33.02443,32.99266,32.71666
10/06/2020 06:47:00,33.06266,33.05691,32.78703
10/06/2020 06:48:00,33.19847,33.10687,32.8655
10/06/2020 06:49:00,33.38276,33.20798,32.96227
10/06/2020 06:50:00,33.53852,33.33797,33.07262
10/06/2020 06:51:00,33.59541,33.44649,33.20721
10/06/2020 06:52:00,33.71852,33.54772,33.31256
10/06/2020 06:53:00,33.75396,33.65151,33.41584
10/06/2020 06:54:00,33.6294,33.69581,33.51087
10/06/2020 06:55:00,33.58438,33.6964,33.51109
10/06/2020 06:56:00,33.61015,33.69661,33.51451
10/06/2020 06:57:00,33.62223,33.70404,33.52983
10/06/2020 06:58:00,33.63908,33.69759,33.52184
10/06/2020 06:59:00,33.63599,33.69758,33.5121
10/06/2020 07:00:00,33.61598,33.6979,33.49539
10/06/2020 07:01:00,33.64384,33.69613,33.52938
10/06/2020 07:02:00,33.59858,33.72884,33.53114
10/06/2020 07:03:00,33.53633,33.69501,33.49986
10/06/2020 07:04:00,33.48965,33.64593,33.44024
10/06/2020 07:05:00,33.48665,33.59469,33.42012
10/06/2020 07:06:00,33.50387,33.58351,33.39178
10/06/2020 07:07:00,33.50467,33.57799,33.3871
10/06/2020 07:08:00,33.51446,33.54741,33.39898
10/06/2020 07:09:00,33.54456,33.5818,33.37898
10/06/2020 07:10:00,33.59796,33.5885,33.41174
10/06/2020 07:11:00,33.67103,33.66361,33.44542
10/06/2020 07:12:00,33.77288,33.73258,33.54637
10/06/2020 07:13:00,33.76562,33.76342,33.6373
10/06/2020 07:14:00,33.86424,33.79847,33.81284
10/06/2020 07:15:00,33.88668,33.8485,34.03147
10/06/2020 07:16:00,33.8022,33.81708,34.16825
10/06/2020 07:17:00,33.83344,33.88215,34.09685
10/06/2020 07:18:00,33.83876,33.96566,33.11905
10/06/2020 07:19:00,33.81392,33.91805,33.20152
10/06/2020 07:20:00,33.80009,33.89849,33.40207
10/06/2020 07:21:00,33.83276,33.89814,33.49296
10/06/2020 07:22:00,33.84372,33.89852,33.50689
10/06/2020 07:23:00,33.85715,33.89727,33.45625
10/06/2020 07:24:00,33.89685,33.90058,33.51686
10/06/2020 07:25:00,33.9219,33.97118,33.54981
10/06/2020 07:26:00,33.96723,33.92749,33.56658
10/06/2020 07:27:00,34.01158,33.9771,33.58123
10/06/2020 07:28:00,34.05462,33.99783,33.63648
10/06/2020 07:29:00,34.10929,34.09234,33.63694
10/06/2020 07:30:00,34.13054,34.098,33.68404
10/06/2020 07:31:00,34.15002,34.12019,33.62455
10/06/2020 07:32:00,34.20818,34.17044,33.72135
10/06/2020 07:33:00,34.17766,34.19892,33.77181
10/06/2020 07:34:00,34.25263,34.21242,33.76812
10/06/2020 07:35:00,34.4326,34.29781,33.86309
10/06/2020 07:36:00,34.4556,34.34428,33.91973
10/06/2020 07:37:00,34.48686,34.4053,33.95387
10/06/2020 07:38:00,34.51473,34.49763,34.06131
10/06/2020 07:39:00,34.48455,34.49983,34.09366
10/06/2020 07:40:00,34.55451,34.51836,34.12744
10/06/2020 07:41:00,34.67485,34.58239,34.2137
10/06/2020 07:42:00,34.69718,34.59906,34.24546
10/06/2020 07:43:00,34.68825,34.64136,34.22084
10/06/2020 07:44:00,34.79296,34.67666,34.28638
10/06/2020 07:45:00,34.73526,34.72763,34.313
10/06/2020 07:46:00,34.62399,34.70028,34.24451
10/06/2020 07:47:00,34.54076,34.67305,34.2345
10/06/2020 07:48:00,34.46754,34.64248,34.19259
10/06/2020 07:49:00,34.45523,34.58704,34.11618
10/06/2020 07:50:00,34.45385,34.58565,34.09752
10/06/2020 07:51:00,34.50058,34.56099,34.10432
10/06/2020 07:52:00,34.55988,34.56929,34.14752
10/06/2020 07:53:00,34.51373,34.59846,34.14701
10/06/2020 07:54:00,34.57962,34.58384,34.10032
10/06/2020 07:55:00,34.61274,34.59994,34.16062
10/06/2020 07:56:00,34.65057,34.61868,34.22573
10/06/2020 07:57:00,34.60088,34.61359,34.23932
10/06/2020 07:58:00,34.55119,34.63744,34.20925
10/06/2020 07:59:00,34.55213,34.60656,34.21434
10/06/2020 08:00:00,34.68326,34.62855,34.24805
10/06/2020 08:01:00,34.9071,34.71326,34.3561
10/06/2020 08:02:00,35.01286,34.85336,34.45541
10/06/2020 08:03:00,34.96612,34.90027,34.50309
10/06/2020 08:04:00,34.85376,34.9,34.5146
10/06/2020 08:05:00,34.8321,34.90014,34.51348
10/06/2020 08:06:00,34.76511,34.83252,34.49639
10/06/2020 08:07:00,34.67852,34.80241,34.44599
10/06/2020 08:08:00,34.85048,34.82613,34.43899
10/06/2020 08:09:00,34.98828,34.90046,34.56538
10/06/2020 08:10:00,34.93248,34.95697,34.60409
10/06/2020 08:11:00,35.0764,35.00907,34.67555
10/06/2020 08:12:00,35.293,35.12069,34.79688
10/06/2020 08:13:00,35.40657,35.2771,34.97089
10/06/2020 08:14:00,35.40253,35.37729,35.09814
10/06/2020 08:15:00,35.25896,35.40301,35.08233
10/06/2020 08:16:00,35.09218,35.3125,34.97557
10/06/2020 08:17:00,35.17023,35.22377,34.94181
10/06/2020 08:18:00,35.24766,35.20355,34.95162
10/06/2020 08:19:00,35.40976,35.27422,35.02154
10/06/2020 08:20:00,35.37885,35.39111,35.10653
10/06/2020 08:21:00,35.33487,35.41476,35.09037
10/06/2020 08:22:00,35.18994,35.37736,35.02009
10/06/2020 08:23:00,35.15016,35.31963,34.96693
10/06/2020 08:24:00,35.09629,35.29959,34.92021
10/06/2020 08:25:00,35.06564,35.21412,34.91835
10/06/2020 08:26:00,35.03008,35.20363,34.90876
10/06/2020 08:27:00,35.13369,35.20341,34.90861
10/06/2020 08:28:00,35.24168,35.20328,34.89629
10/06/2020 08:29:00,35.40716,35.26202,34.97117
10/06/2020 08:30:00,35.42293,35.38144,35.06679
10/06/2020 08:31:00,35.46075,35.4492,35.11781
10/06/2020 08:32:00,35.41753,35.50714,35.11628
10/06/2020 08:33:00,35.44136,35.50707,35.11839
10/06/2020 08:34:00,35.58158,35.57191,35.21877
10/06/2020 08:35:00,35.54976,35.6093,35.22475
10/06/2020 08:36:00,35.5401,35.60899,35.228
10/06/2020 08:37:00,35.64122,35.63261,35.22476
10/06/2020 08:38:00,35.62159,35.67078,35.25103
10/06/2020 08:39:00,35.53317,35.61428,35.21295
10/06/2020 08:40:00,35.39029,35.59379,35.10023
10/06/2020 08:41:00,35.29623,35.48044,35.06713
10/06/2020 08:42:00,35.45984,35.40923,35.09803
10/06/2020 08:43:00,35.6487,35.53141,35.18181
10/06/2020 08:44:00,35.76262,35.61439,35.26123
10/06/2020 08:45:00,35.89843,35.76985,35.38422
10/06/2020 08:46:00,35.89002,35.87872,35.49736
10/06/2020 08:47:00,35.71515,35.90737,35.44328
10/06/2020 08:48:00,35.71792,35.89073,35.41553
10/06/2020 08:49:00,35.64692,35.82214,35.32118
10/06/2020 08:50:00,35.67255,35.80388,35.31245
10/06/2020 08:51:00,35.66607,35.77166,35.26612
10/06/2020 08:52:00,35.66458,35.74794,35.26596
10/06/2020 08:53:00,35.68311,35.71094,35.28338
10/06/2020 08:54:00,35.70675,35.74794,35.31956
10/06/2020 08:55:00,35.82721,35.81526,35.36786
10/06/2020 08:56:00,36.06094,35.93034,35.48595
10/06/2020 08:57:00,36.14057,36.09631,35.61593
10/06/2020 08:58:00,36.11779,36.20938,35.72891
10/06/2020 08:59:00,36.25797,36.30306,35.82286
10/06/2020 09:00:00,36.64794,36.50051,36.01061
10/06/2020 09:01:00,36.66199,36.74305,36.14748
10/06/2020 09:02:00,36.51529,36.81425,36.21072
10/06/2020 09:03:00,36.55992,36.81097,36.22496
10/06/2020 09:04:00,36.44098,36.76954,36.20495
10/06/2020 09:05:00,36.24781,36.68485,36.0943
10/06/2020 09:06:00,36.1462,36.61057,36.0104
10/06/2020 09:07:00,36.1744,36.5327,35.93652
10/06/2020 09:08:00,36.14257,36.49086,35.92957
10/06/2020 09:09:00,36.11623,36.41241,35.83391
10/06/2020 09:10:00,36.16877,36.40879,35.81081
10/06/2020 09:11:00,36.22463,36.43749,35.88128
10/06/2020 09:12:00,36.19955,36.42977,35.85456
10/06/2020 09:13:00,36.06769,36.36422,35.74829
10/06/2020 09:14:00,35.94082,36.18924,35.66619
10/06/2020 09:15:00,35.90551,36.09902,35.60836
10/06/2020 09:16:00,36.06742,36.07567,35.61455
10/06/2020 09:17:00,36.41416,36.1441,35.72436
10/06/2020 09:18:00,36.77509,36.3946,35.99932
10/06/2020 09:19:00,36.83973,36.64708,36.19886
10/06/2020 09:20:00,36.78739,36.81536,36.30486
10/06/2020 09:21:00,36.9351,36.96691,36.40735
10/06/2020 09:22:00,36.94753,37.07641,36.51702
10/06/2020 09:23:00,36.78009,37.05529,36.50758
10/06/2020 09:24:00,36.59467,36.93771,36.40128
10/06/2020 09:25:00,36.50574,36.81374,36.28669
10/06/2020 09:26:00,36.57728,36.77843,36.216
10/06/2020 09:27:00,36.73082,36.80857,36.31099
10/06/2020 09:28:00,36.70315,36.81529,36.31754
10/06/2020 09:29:00,36.60793,36.81025,36.24181
10/06/2020 09:30:00,36.56808,36.74303,36.21453
10/06/2020 09:31:00,36.59129,36.79842,36.22412
10/06/2020 09:32:00,36.74127,36.82508,36.31487
10/06/2020 09:33:00,36.72058,36.86016,36.32338
10/06/2020 09:34:00,36.72905,36.90476,36.35983
10/06/2020 09:35:00,36.84646,36.88995,36.4441
10/06/2020 09:36:00,36.88445,36.92643,36.51844
10/06/2020 09:37:00,36.99385,37.01383,36.59694
10/06/2020 09:38:00,37.11488,37.0204,36.64667
10/06/2020 09:39:00,37.33183,37.12509,36.81778
10/06/2020 09:40:00,37.49691,37.25743,36.9859
10/06/2020 09:41:00,37.60011,37.34513,37.14766
10/06/2020 09:42:00,37.73733,37.54319,37.37947
10/06/2020 09:43:00,37.33329,37.56391,37.40837
10/06/2020 09:44:00,37.00527,37.3576,37.14464
10/06/2020 09:45:00,37.04374,37.31364,36.92549
10/06/2020 09:46:00,37.28659,37.33207,36.96633
10/06/2020 09:47:00,37.39383,37.46354,37.0177
10/06/2020 09:48:00,37.38841,37.50887,37.01838
10/06/2020 09:49:00,37.47607,37.53667,37.02986
10/06/2020 09:50:00,37.63176,37.64175,37.13097
10/06/2020 09:51:00,37.51862,37.65183,37.11548
10/06/2020 09:52:00,37.5117,37.67547,37.1188
10/06/2020 09:53:00,37.43327,37.66023,37.11885
10/06/2020 09:54:00,37.32421,37.58631,37.11881
10/06/2020 09:55:00,37.35421,37.56671,37.08018
10/06/2020 09:56:00,37.64724,37.5949,37.1549
10/06/2020 09:57:00,37.66637,37.6733,37.30827
10/06/2020 09:58:00,37.5469,37.68336,37.32392
10/06/2020 09:59:00,37.47643,37.68734,37.30534
10/06/2020 10:00:00,37.36455,37.6124,37.25556
10/06/2020 10:01:00,37.56964,37.61287,37.27339
10/06/2020 10:02:00,37.68024,37.69819,37.40947
10/06/2020 10:03:00,37.70972,37.74811,37.47951
10/06/2020 10:04:00,37.93043,37.8823,37.64021
10/06/2020 10:05:00,38.04847,38.03872,37.66584
10/06/2020 10:06:00,38.10774,38.12635,37.68046
10/06/2020 10:07:00,38.19973,38.18416,37.79293
10/06/2020 10:08:00,38.01698,38.20825,37.79695
10/06/2020 10:09:00,37.71541,38.1344,37.62385
10/06/2020 10:10:00,37.81543,38.05439,37.53473
10/06/2020 10:11:00,37.62475,37.98076,37.48775
10/06/2020 10:12:00,37.58274,37.85526,37.36861
10/06/2020 10:13:00,37.65999,37.81282,37.36358
10/06/2020 10:14:00,37.79909,37.81527,37.38257
10/06/2020 10:15:00,38.0014,37.92843,37.54237
10/06/2020 10:16:00,38.29467,38.06685,37.6913
10/06/2020 10:17:00,38.12129,38.18351,37.81755
10/06/2020 10:18:00,37.81967,38.12553,37.74497
10/06/2020 10:19:00,37.94411,38.06786,37.6458
10/06/2020 10:20:00,38.09745,38.08597,37.62591
10/06/2020 10:21:00,38.30259,38.14444,37.712
