Time,V Hum,V Temp,SGS Hum,SGS Temp
15:35:24,72,29.8,73.1,29.7
15:35:25,72,29.8,73.1,29.7
15:35:26,72,29.8,73.1,29.7
15:35:27,72,29.8,73.1,29.7
15:35:28,72,29.8,73.1,29.7
15:35:29,72,29.8,73.1,29.8
15:35:30,72,29.8,73.1,29.8
15:35:31,72,29.8,73.1,29.8
15:35:32,72,29.8,73.1,29.8
15:35:33,72,29.8,73,29.8
15:35:34,72,29.8,73,29.8
15:35:35,71.9,29.8,73,29.7
15:35:36,71.9,29.8,73,29.7
15:35:37,71.9,29.8,73,29.8
15:35:38,71.9,29.8,73,29.8
15:35:39,71.9,29.8,73,29.8
15:35:40,71.9,29.8,72.9,29.8
15:35:41,71.9,29.8,72.9,29.8
15:35:42,71.9,29.8,72.9,29.8
15:35:43,71.9,29.8,72.9,29.8
15:35:44,71.9,29.8,72.9,29.8
15:35:45,71.8,29.8,72.9,29.8
15:35:46,71.8,29.8,72.8,29.7
15:35:47,71.8,29.8,72.8,29.7
15:35:48,71.8,29.8,72.8,29.7
15:35:49,71.8,29.8,72.8,29.7
15:35:50,71.8,29.8,72.8,29.7
15:35:51,71.7,29.8,72.8,29.7
15:35:52,71.7,29.8,72.7,29.7
15:35:53,71.7,29.8,72.7,29.7
15:35:54,71.7,29.8,72.7,29.8
15:35:55,71.7,29.8,72.7,29.7
15:35:56,71.7,29.8,72.7,29.7
15:35:57,71.7,29.8,72.7,29.8
15:35:58,71.7,29.8,72.6,29.8
15:35:59,71.6,29.8,72.6,29.8
15:36:00,71.6,29.8,72.6,29.8
15:36:01,71.6,29.8,72.6,29.8
15:36:02,71.6,29.8,72.6,29.8
15:36:03,71.6,29.8,72.6,29.8
15:36:04,71.6,29.8,72.6,29.8
15:36:05,71.6,29.8,72.6,29.8
15:36:06,71.6,29.8,72.6,29.8
15:36:07,71.6,29.8,72.5,29.8
15:36:08,71.6,29.8,72.5,29.8
15:36:09,71.6,29.8,72.5,29.8
15:36:10,71.6,29.8,72.5,29.8
15:36:11,71.6,29.8,72.5,29.8
15:36:12,71.6,29.8,72.5,29.8
15:36:13,71.5,29.8,72.5,29.8
15:36:14,71.5,29.8,72.5,29.7
15:36:15,71.5,29.8,72.5,29.8
15:36:16,71.5,29.8,72.5,29.8
15:36:17,71.5,29.8,72.5,29.8
15:36:18,71.5,29.8,72.5,29.8
15:36:19,71.5,29.8,72.5,29.8
15:36:20,71.5,29.8,72.5,29.8
15:36:21,71.6,29.8,72.5,29.8
15:36:22,71.6,29.8,72.5,29.8
15:36:23,71.6,29.8,72.5,29.8
15:36:24,71.6,29.8,72.5,29.8
15:36:25,71.6,29.8,72.5,29.8
15:36:26,71.6,29.8,72.5,29.8
15:36:27,71.6,29.8,72.5,29.8
15:36:28,71.6,29.8,72.5,29.8
15:36:29,71.6,29.8,72.5,29.8
15:36:30,71.6,29.8,72.5,29.8
15:36:31,71.6,29.8,72.5,29.8
15:36:32,71.5,29.8,72.5,29.8
15:36:33,71.5,29.8,72.5,29.8
15:36:34,71.6,29.8,72.5,29.8
15:36:35,71.5,29.8,72.5,29.8
15:36:36,71.5,29.8,72.5,29.8
15:36:37,71.5,29.8,72.5,29.8
15:36:38,71.5,29.8,72.5,29.8
15:36:39,71.5,29.8,72.4,29.8
15:36:40,71.5,29.8,72.4,29.8
15:36:41,71.5,29.8,72.4,29.8
15:36:42,71.5,29.8,72.4,29.8
15:36:43,71.5,29.8,72.4,29.8
15:36:44,71.5,29.8,72.4,29.8
15:36:45,71.5,29.8,72.4,29.8
15:36:46,71.5,29.8,72.4,29.8
15:36:47,71.5,29.8,72.4,29.8
15:36:48,71.5,29.8,72.4,29.8
15:36:49,71.5,29.8,72.4,29.8
15:36:50,71.5,29.8,72.3,29.8
15:36:51,71.5,29.8,72.3,29.8
15:36:52,71.5,29.8,72.3,29.8
15:36:53,71.5,29.8,72.3,29.8
15:36:54,71.4,29.8,72.3,29.8
15:36:55,71.4,29.8,72.3,29.8
15:36:56,71.4,29.8,72.3,29.8
15:36:57,71.4,29.8,72.3,29.8
15:36:58,71.4,29.8,72.3,29.8
15:36:59,71.4,29.8,72.3,29.8
15:37:00,71.4,29.8,72.3,29.8
15:37:01,71.4,29.8,72.3,29.8
15:37:02,71.4,29.8,72.3,29.8
15:37:03,71.4,29.8,72.2,29.8
15:37:04,71.4,29.8,72.2,29.8
15:37:05,71.4,29.8,72.2,29.8
15:37:06,71.4,29.8,72.2,29.8
15:37:07,71.4,29.8,72.2,29.8
15:37:08,71.4,29.8,72.2,29.8
15:37:09,71.4,29.8,72.2,29.8
15:37:10,71.4,29.8,72.2,29.8
15:37:11,71.4,29.8,72.2,29.8
15:37:12,71.4,29.9,72.2,29.8
15:37:13,71.4,29.9,72.2,29.8
15:37:14,71.4,29.9,72.2,29.8
15:37:15,71.4,29.8,72.2,29.8
15:37:16,71.4,29.8,72.2,29.8
15:37:17,71.4,29.8,72.2,29.8
15:37:18,71.4,29.8,72.2,29.8
15:37:19,71.4,29.8,72.2,29.8
15:37:20,71.4,29.9,72.2,29.8
15:37:21,71.4,29.9,72.2,29.8
15:37:22,71.4,29.9,72.2,29.8
15:37:23,71.4,29.9,72.2,29.8
15:37:24,71.4,29.9,72.2,30
15:37:25,71.4,29.9,72.2,30
15:37:26,71.4,29.9,72.2,29.8
15:37:27,71.4,29.9,72.1,30
15:37:28,71.4,29.9,72.1,29.8
15:37:29,71.4,29.9,72.1,29.8
15:37:30,71.4,29.9,72.1,29.8
15:37:31,71.4,29.9,72.1,29.8
15:37:32,71.4,29.9,72.1,29.8
15:37:33,71.4,29.9,72.1,29.8
15:37:34,71.4,29.9,72.1,29.8
15:37:35,71.4,29.9,72.1,29.8
15:37:36,71.4,29.9,72.1,29.8
15:37:37,71.4,29.9,72.1,29.8
15:37:38,71.4,29.9,72.1,29.8
15:37:39,71.4,29.9,72.1,29.8
15:37:40,71.4,29.9,72.1,29.8
15:37:41,71.4,29.9,72.1,29.8
15:37:42,71.4,29.9,72.1,29.8
15:37:43,71.4,29.9,72.1,29.8
15:37:44,71.4,29.9,72.1,29.8
15:37:45,71.4,29.9,72.1,29.8
15:37:46,71.4,29.9,72.1,29.8
15:37:47,71.4,29.9,72.1,29.8
15:37:48,71.4,29.9,72.1,29.8
15:37:49,71.4,29.9,72.1,29.8
15:37:50,71.4,29.9,72.1,29.8
15:37:51,71.4,29.9,72.1,29.8
15:37:52,71.4,29.9,72.1,29.8
15:37:53,71.4,29.9,72.1,30
15:37:54,71.4,29.9,72.1,29.8
15:37:55,71.4,29.9,72,30
15:37:56,71.4,29.9,72,29.8
15:37:57,71.4,29.9,72,29.8
15:37:58,71.4,29.9,72,30
15:37:59,71.4,29.9,72,30
15:38:00,71.4,29.9,72,30
15:38:01,71.4,29.9,72,30
15:38:02,71.3,29.9,72,30
15:38:03,71.3,29.9,72,30
15:38:04,71.3,29.9,72,30
15:38:05,71.3,29.9,72,30
15:38:06,71.3,29.9,72,30
15:38:07,71.3,29.9,72,30
15:38:08,71.3,29.9,72,30
15:38:09,71.3,29.9,72,30
15:38:10,71.2,29.9,72,30
15:38:11,71.2,29.9,71.9,30
15:38:12,71.2,29.9,71.9,30
15:38:13,71.2,29.9,71.9,30
15:38:14,71.2,29.9,71.9,30
15:38:15,71.2,29.9,71.9,30
15:38:16,71.2,29.9,71.9,30
15:38:17,71.2,29.9,71.8,30
15:38:18,71.2,29.9,71.8,30
15:38:19,71.1,29.9,71.8,30
15:38:20,71.1,29.9,71.8,30
15:38:21,71.1,29.9,71.8,30
15:38:22,71.1,29.9,71.8,30
15:38:23,71.1,29.9,71.7,30
15:38:24,71,29.9,71.7,30
15:38:25,71,29.9,71.7,30
15:38:26,71,29.9,71.7,30
15:38:27,71,29.9,71.7,30
15:38:28,71,29.9,71.6,30
15:38:29,71,29.9,71.6,30
15:38:30,71,29.9,71.6,30
15:38:31,71,29.9,71.6,30
15:38:32,70.9,29.9,71.6,30
15:38:33,70.9,29.9,71.6,30
15:38:34,70.9,29.9,71.6,30
15:38:35,70.9,29.9,71.6,30
15:38:36,70.9,29.9,71.6,30
15:38:37,70.9,29.9,71.6,30
15:38:38,70.9,29.9,71.6,30
15:38:39,70.9,29.9,71.6,30
15:38:40,70.9,29.9,71.6,30
15:38:41,70.9,29.9,71.6,30
15:38:42,70.9,29.9,71.6,30
15:38:43,70.8,29.9,71.6,30
15:38:44,70.8,29.9,71.6,30
15:38:45,70.8,29.9,71.6,30
15:38:46,70.8,29.9,71.6,30
15:38:47,70.8,29.9,71.6,30
15:38:48,70.8,29.9,71.6,30
15:38:49,70.8,29.9,71.5,30
15:38:50,70.8,29.9,71.5,30
15:38:51,70.8,29.9,71.5,30
15:38:52,70.8,29.9,71.5,30
15:38:53,70.8,29.9,71.5,30
15:38:54,70.8,29.9,71.5,30
15:38:55,70.8,29.9,71.5,30
15:38:56,70.8,29.9,71.5,30
15:38:57,70.8,29.9,71.5,30
15:38:58,70.8,29.9,71.5,30
15:38:59,70.8,29.9,71.5,30
15:39:00,70.8,29.9,71.5,30
15:39:01,70.8,29.9,71.5,30
15:39:02,70.8,29.9,71.5,30
15:39:03,70.8,29.9,71.5,30
15:39:04,70.8,29.9,71.5,30
15:39:05,70.8,29.9,71.5,30
15:39:06,70.8,29.9,71.5,30
15:39:07,70.8,29.9,71.5,30
15:39:08,70.8,29.9,71.5,30
15:39:09,70.8,29.9,71.5,30
15:39:10,70.8,29.9,71.5,30
15:39:11,70.8,29.9,71.5,30
15:39:12,70.8,29.9,71.5,30
15:39:13,70.8,29.9,71.5,30
15:39:14,70.9,29.9,71.5,30
15:39:15,70.9,29.9,71.6,30
15:39:16,70.9,29.9,71.6,30
15:39:18,70.9,29.9,71.6,30
15:39:18,70.9,29.9,71.6,30
15:39:19,70.9,29.9,71.6,30
15:39:20,70.9,29.9,71.6,30
15:39:21,71,29.9,71.6,30
15:39:22,71,29.9,71.6,30
15:39:23,71,29.9,71.6,30
15:39:24,71,29.9,71.6,30
15:39:25,71,29.9,71.6,30
15:39:26,71,29.9,71.6,30
15:39:27,71.1,29.9,71.6,30
15:39:28,71.1,29.9,71.6,30
15:39:29,71.1,29.9,71.6,30
15:39:30,71.1,29.9,71.6,30
15:39:31,71.1,29.9,71.6,30
15:39:32,71.2,29.9,71.6,30
15:39:33,71.2,29.9,71.6,30
15:39:34,71.2,29.9,71.6,30
15:39:35,71.2,29.9,71.7,30
15:39:36,71.2,29.9,71.7,30.1
15:39:37,71.2,29.9,71.7,30.1
15:39:38,71.2,29.9,71.7,30
15:39:39,71.3,29.9,71.7,30
15:39:40,71.3,29.9,71.7,30
15:39:41,71.3,29.9,71.8,30
15:39:42,71.3,29.9,71.8,30
15:39:43,71.3,29.9,71.8,30
15:39:44,71.3,29.9,71.8,30
15:39:45,71.3,29.9,71.8,30
15:39:46,71.3,29.9,71.8,30
15:39:47,71.3,29.9,71.8,30
15:39:48,71.3,29.9,71.8,30
15:39:49,71.3,29.9,71.8,30
15:39:50,71.3,29.9,71.8,30
15:39:51,71.3,29.9,71.8,30
15:39:52,71.4,29.9,71.8,30
15:39:53,71.4,29.9,71.8,30
15:39:54,71.4,29.9,71.8,30
15:39:55,71.4,29.9,71.9,30
15:39:56,71.4,29.9,71.9,30
15:39:57,71.4,29.9,71.9,30
15:39:58,71.4,29.9,71.9,30
15:39:59,71.4,29.9,71.8,30
15:40:00,71.4,29.9,71.8,30
15:40:02,71.4,29.9,71.8,30
15:40:02,71.4,29.9,71.8,30
15:40:03,71.4,29.9,71.8,30
15:40:04,71.4,29.9,71.8,30
15:40:05,71.4,29.9,71.8,30
15:40:06,71.4,29.9,71.8,30
15:40:07,71.4,29.9,71.8,30
15:40:08,71.4,29.9,71.8,30
15:40:09,71.3,29.9,71.8,30
